lat,lon,timezone,timezone_offset,dt,sunrise,sunset,moonrise,moonset,moon_phase,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,clouds,pop,rain,uvi,temp_day,temp_min,temp_max,temp_night,temp_eve,temp_morn,feels_like_day,feels_like_night,feels_like_eve,feels_like_morn,weather_id,weather_main,weather_description,weather_icon,current,location
1.3521,103.8198,Asia/Singapore,28800,1658725200,1658703937,1658747793,1658693100,1658738040,0.89,1007,64,295.0,3.45,162,3.51,80,0.94,3.29,11.08,302.43,299.08,302.58,300.45,300.99,299.08,305.36,303.13,303.89,299.77,500,Rain,light rain,10d,1658542120.450209,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658811600,1658790339,1658834192,1658782500,1658827500,0.92,1007,74,296.37,5.17,177,5.94,100,1.0,11.8,10.83,301.33,298.69,301.33,299.78,299.78,298.95,304.75,299.78,299.78,299.78,501,Rain,moderate rain,10d,1658542120.450209,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658898000,1658876741,1658920591,1658871960,1658916900,0.95,1007,83,296.58,4.37,131,5.51,100,1.0,12.09,2.45,299.45,299.11,300.2,299.48,299.6,299.45,299.45,299.48,299.6,299.45,501,Rain,moderate rain,10d,1658542120.450209,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658984400,1658963143,1659006989,1658961360,1659006300,0.98,1006,69,296.21,3.82,224,3.44,72,0.5,0.53,3.0,302.49,299.05,302.5,301.01,301.27,299.56,306.43,303.93,304.05,299.56,500,Rain,light rain,10d,1658542120.450209,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659070800,1659049544,1659093387,1659050760,1659095580,0.0,1006,71,296.54,3.89,260,4.4,100,0.98,11.71,3.0,302.18,299.56,302.18,299.56,300.08,300.03,306.13,299.56,302.92,302.45,501,Rain,moderate rain,10d,1658542120.450209,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659157200,1659135945,1659179784,1659139920,1659184680,0.04,1007,78,296.53,4.66,220,5.07,95,1.0,17.7,3.0,300.47,298.69,300.5,298.69,299.41,299.47,303.39,299.55,299.41,299.47,501,Rain,moderate rain,10d,1658542120.450209,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658638800,1658617533,1658661393,1658603820,1658648700,0.86,1008,71,295.93,2.97,63,3.26,62,0.78,2.57,11.73,301.7,298.9,302.47,300.17,301.14,299.06,305.08,302.47,303.8,299.95,500,Rain,light rain,10d,1658629437.6091,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658725200,1658703937,1658747793,1658693100,1658738040,0.89,1007,66,295.54,3.21,187,3.28,46,0.83,4.73,11.64,302.28,299.12,302.53,301.08,301.76,299.12,305.42,303.94,304.88,299.12,500,Rain,light rain,10d,1658629437.6091,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658811600,1658790339,1658834192,1658782500,1658827500,0.92,1008,74,296.59,6.67,170,7.5,95,1.0,16.14,8.34,301.52,299.62,301.52,299.71,299.82,299.62,305.18,299.71,302.25,299.62,501,Rain,moderate rain,10d,1658629437.6091,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658898000,1658876741,1658920591,1658871960,1658916900,0.95,1007,87,296.55,5.98,164,7.85,100,1.0,26.79,1.6,298.78,298.78,299.61,299.53,299.34,298.82,299.67,299.53,299.34,299.69,501,Rain,moderate rain,10d,1658629437.6091,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658984400,1658963143,1659006989,1658961360,1659006300,0.98,1006,64,295.48,4.03,188,4.16,42,0.32,,11.44,302.8,298.85,302.8,300.7,301.35,299.65,306.09,303.54,304.21,299.65,802,Clouds,scattered clouds,03d,1658629437.6091,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659070800,1659049544,1659093387,1659050760,1659095580,0.0,1007,72,296.4,3.96,205,3.92,91,0.82,3.91,12.0,301.78,300.33,301.99,300.52,300.79,300.6,305.42,303.5,303.73,303.56,500,Rain,light rain,10d,1658629437.6091,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659157200,1659135945,1659179784,1659139920,1659184680,0.04,1008,78,296.42,5.64,158,6.52,96,1.0,50.53,12.0,300.39,297.81,300.91,297.81,297.96,299.9,303.22,298.76,298.9,302.34,502,Rain,heavy intensity rain,10d,1658629437.6091,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659243600,1659222345,1659266180,1659229080,1659273720,0.08,1008,78,296.38,5.26,235,5.29,98,1.0,9.34,12.0,300.35,298.15,300.59,298.15,299.82,299.02,303.13,299.11,302.25,299.83,501,Rain,moderate rain,10d,1658629437.6091,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658725200,1658703937,1658747793,1658693100,1658738040,0.89,1009,70,296.22,3.17,186,3.67,85,0.93,4.94,11.9,302.25,298.45,302.45,300.71,301.19,299.28,306.1,303.33,304.03,299.28,500,Rain,light rain,10d,1658717094.764357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658811600,1658790339,1658834192,1658782500,1658827500,0.92,1008,77,296.59,6.24,158,7.82,100,0.98,13.5,10.56,300.73,298.57,300.73,299.1,298.59,299.69,303.85,299.1,299.46,299.69,501,Rain,moderate rain,10d,1658717094.764357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658898000,1658876741,1658920591,1658871960,1658916900,0.95,1009,82,296.26,4.37,157,5.6,100,1.0,11.7,2.27,299.35,297.83,299.57,299.57,299.22,298.3,299.35,299.57,299.22,299.09,501,Rain,moderate rain,10d,1658717094.764357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658984400,1658963143,1659006989,1658961360,1659006300,0.98,1007,68,296.44,4.79,152,5.56,95,0.69,5.66,11.39,302.84,299.23,302.84,300.82,300.8,299.72,307.0,304.18,304.13,299.72,500,Rain,light rain,10d,1658717094.764357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659070800,1659049544,1659093387,1659050760,1659095580,0.0,1007,78,296.74,5.66,156,6.8,100,0.79,1.25,10.68,300.63,299.66,301.64,299.66,300.02,300.18,303.75,299.66,302.52,302.77,500,Rain,light rain,10d,1658717094.764357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659157200,1659135945,1659179784,1659139920,1659184680,0.04,1006,73,297.01,4.79,151,5.99,84,0.91,5.91,11.0,302.12,299.53,302.12,300.33,300.68,300.16,306.38,303.51,303.98,302.63,500,Rain,light rain,10d,1658717094.764357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659243600,1659222345,1659266180,1659229080,1659273720,0.08,1006,72,296.55,4.7,183,5.74,100,0.9,2.63,11.0,301.9,300.09,301.9,300.09,300.39,300.3,305.69,302.67,303.01,303.12,500,Rain,light rain,10d,1658717094.764357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659330000,1659308744,1659352576,1659318120,1659362640,0.11,1007,78,297.03,4.35,183,5.72,100,0.69,3.68,11.0,301.05,299.55,301.33,299.86,300.07,299.76,304.71,302.34,302.71,299.76,500,Rain,light rain,10d,1658717094.764357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658811600,1658790339,1658834192,1658782500,1658827500,0.92,1010,91,295.83,7.16,200,8.88,90,1.0,32.59,2.13,297.39,296.87,299.58,298.19,296.94,298.15,298.25,298.86,297.65,299.03,502,Rain,heavy intensity rain,10d,1658800282.7034366,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658898000,1658876741,1658920591,1658871960,1658916900,0.95,1008,74,295.76,3.85,139,4.82,99,0.51,0.78,7.43,300.71,298.01,301.18,299.98,300.44,298.1,303.44,302.6,303.43,298.74,500,Rain,light rain,10d,1658800282.7034366,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658984400,1658963143,1659006989,1658961360,1659006300,0.98,1008,71,295.99,4.83,160,6.05,97,1.0,8.03,9.17,301.49,299.25,301.49,299.86,299.37,299.52,304.64,302.26,299.37,299.52,501,Rain,moderate rain,10d,1658800282.7034366,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659070800,1659049544,1659093387,1659050760,1659095580,0.0,1007,76,297.03,6.44,158,7.3,100,0.98,6.71,10.16,301.45,299.9,301.97,300.14,300.27,300.18,305.34,302.96,303.16,302.86,500,Rain,light rain,10d,1658800282.7034366,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659157200,1659135945,1659179784,1659139920,1659184680,0.04,1007,74,296.91,4.97,194,6.21,68,0.7,3.88,11.28,301.71,299.65,301.97,300.07,300.53,299.82,305.61,302.89,303.75,302.1,500,Rain,light rain,10d,1658800282.7034366,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659243600,1659222345,1659266180,1659229080,1659273720,0.08,1006,69,296.29,3.96,178,4.89,88,0.98,10.32,12.0,302.3,299.59,302.3,300.46,300.99,300.0,306.02,303.48,304.29,302.56,500,Rain,light rain,10d,1658800282.7034366,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659330000,1659308744,1659352576,1659318120,1659362640,0.11,1006,70,296.53,4.17,171,4.99,77,1.0,3.52,12.0,302.31,299.76,302.31,300.43,300.87,300.14,306.23,303.52,304.29,302.96,500,Rain,light rain,10d,1658800282.7034366,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659416400,1659395143,1659438971,1659407100,1659451560,0.14,1007,72,296.29,3.82,202,4.73,100,0.9,7.49,12.0,301.53,299.52,301.66,300.31,300.88,299.52,304.88,302.94,303.67,299.52,500,Rain,light rain,10d,1658800282.7034366,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658898000,1658876741,1658920591,1658871960,1658916900,0.95,1008,71,296.3,5.54,177,6.33,89,1.0,10.96,11.19,302.09,299.39,302.92,300.25,301.03,300.69,305.93,303.32,304.66,303.64,501,Rain,moderate rain,10d,1658888030.605141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658984400,1658963143,1659006989,1658961360,1659006300,0.98,1009,80,296.84,4.78,153,6.37,96,1.0,16.28,5.84,300.51,299.45,300.88,299.45,300.08,299.63,303.71,299.45,302.47,299.63,501,Rain,moderate rain,10d,1658888030.605141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659070800,1659049544,1659093387,1659050760,1659095580,0.0,1008,71,296.81,5.52,158,6.61,75,0.84,3.67,11.26,302.44,299.42,302.78,300.35,301.21,299.42,306.72,303.34,304.79,299.42,500,Rain,light rain,10d,1658888030.605141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659157200,1659135945,1659179784,1659139920,1659184680,0.04,1007,70,296.72,5.01,192,6.73,64,0.79,7.59,11.59,302.59,299.65,302.6,300.38,300.86,299.65,306.86,303.52,304.01,299.65,501,Rain,moderate rain,10d,1658888030.605141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659243600,1659222345,1659266180,1659229080,1659273720,0.08,1007,68,296.15,4.92,193,6.03,94,0.77,1.87,7.16,302.37,300.01,302.37,300.24,300.68,300.22,305.98,302.89,303.5,303.05,500,Rain,light rain,10d,1658888030.605141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659330000,1659308744,1659352576,1659318120,1659362640,0.11,1007,69,295.76,4.98,173,5.09,78,0.96,5.22,8.0,301.7,299.63,301.96,300.27,300.51,300.06,304.76,302.86,303.26,302.69,500,Rain,light rain,10d,1658888030.605141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659416400,1659395143,1659438971,1659407100,1659451560,0.14,1006,68,296.29,5.05,173,5.5,70,1.0,4.28,8.0,302.5,299.68,302.5,300.46,300.73,299.94,306.26,303.37,303.72,302.51,501,Rain,moderate rain,10d,1658888030.605141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659502800,1659481542,1659525366,1659496080,1659540540,0.17,1007,68,295.62,3.74,202,4.77,100,1.0,11.98,8.0,301.88,299.23,301.88,299.48,300.01,299.8,304.96,299.48,302.41,299.8,501,Rain,moderate rain,10d,1658888030.605141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1658984400,1658963143,1659006989,1658961360,1659006300,0.98,1009,75,297.01,4.56,178,5.5,71,1.0,10.85,7.47,301.88,299.47,302.89,300.51,301.18,301.17,306.19,303.26,304.43,304.99,501,Rain,moderate rain,10d,1658974222.9161365,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659070800,1659049544,1659093387,1659050760,1659095580,0.0,1008,70,297.01,5.02,161,6.51,85,0.98,5.34,11.25,302.96,299.69,302.96,300.18,301.17,299.97,307.73,303.25,304.84,302.66,500,Rain,light rain,10d,1658974222.9161365,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659157200,1659135945,1659179784,1659139920,1659184680,0.04,1008,68,295.88,5.15,219,5.73,94,1.0,4.38,11.77,302.18,299.13,302.18,300.71,301.12,299.13,305.58,303.56,304.3,299.13,501,Rain,moderate rain,10d,1658974222.9161365,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659243600,1659222345,1659266180,1659229080,1659273720,0.08,1008,79,295.93,6.3,162,7.13,100,1.0,10.72,9.56,299.71,299.08,300.75,299.15,299.08,300.35,299.71,299.15,299.82,303.23,501,Rain,moderate rain,10d,1658974222.9161365,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659330000,1659308744,1659352576,1659318120,1659362640,0.11,1007,75,296.46,3.71,133,4.68,93,0.0,,10.58,300.94,299.11,301.25,300.24,300.53,299.54,304.05,302.99,303.3,299.54,804,Clouds,overcast clouds,04d,1658974222.9161365,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659416400,1659395143,1659438971,1659407100,1659451560,0.14,1006,72,296.86,4.57,182,5.05,71,0.98,7.04,11.0,302.16,299.72,302.22,300.48,301.09,300.07,306.28,303.41,304.66,302.99,500,Rain,light rain,10d,1658974222.9161365,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659502800,1659481542,1659525366,1659496080,1659540540,0.17,1007,65,295.59,4.28,215,4.29,100,0.77,1.48,11.0,302.74,299.53,302.74,300.0,300.76,300.19,306.17,302.39,303.43,302.7,500,Rain,light rain,10d,1658974222.9161365,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659589200,1659567939,1659611760,1659585180,0,0.21,1007,67,295.72,4.68,240,4.84,94,0.84,5.78,11.0,302.34,299.0,302.34,299.66,300.1,299.0,305.72,299.66,302.51,299.83,500,Rain,light rain,10d,1658974222.9161365,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659070800,1659049544,1659093387,1659050760,1659095580,0.0,1008,70,297.02,4.49,153,5.62,70,1.0,6.12,11.59,303.09,300.17,303.12,300.52,301.46,301.29,308.04,303.17,304.89,305.28,501,Rain,moderate rain,10d,1659059973.0806067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659157200,1659135945,1659179784,1659139920,1659184680,0.04,1009,66,296.08,5.17,202,7.31,91,0.76,2.64,11.8,302.86,299.7,303.0,300.51,301.46,299.7,306.62,303.48,305.04,299.7,500,Rain,light rain,10d,1659059973.0806067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659243600,1659222345,1659266180,1659229080,1659273720,0.08,1008,74,297.0,6.69,163,7.99,98,0.82,6.84,7.64,301.91,299.93,302.15,300.11,300.36,300.17,306.07,302.62,303.15,302.93,501,Rain,moderate rain,10d,1659059973.0806067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659330000,1659308744,1659352576,1659318120,1659362640,0.11,1006,68,296.42,4.96,169,5.94,47,0.82,3.52,10.98,302.8,299.55,302.8,300.52,300.98,300.15,306.92,303.85,304.54,302.89,500,Rain,light rain,10d,1659059973.0806067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659416400,1659395143,1659438971,1659407100,1659451560,0.14,1006,70,296.5,5.57,173,6.13,90,0.96,7.05,11.04,302.43,299.8,302.48,300.96,301.2,300.53,306.5,303.83,304.19,303.99,500,Rain,light rain,10d,1659059973.0806067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659502800,1659481542,1659525366,1659496080,1659540540,0.17,1007,66,295.84,4.65,179,5.45,100,0.7,3.08,12.0,302.77,299.98,302.77,300.28,300.84,300.41,306.43,302.98,303.71,303.37,500,Rain,light rain,10d,1659059973.0806067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659589200,1659567939,1659611760,1659585180,0,0.21,1007,72,295.93,5.05,229,5.35,100,1.0,8.35,12.0,301.36,299.21,301.36,299.21,299.5,300.07,304.52,299.21,299.5,302.36,500,Rain,light rain,10d,1659059973.0806067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659675600,1659654337,1659698153,1659674460,1659629580,0.25,1006,76,296.04,5.45,222,7.61,100,1.0,25.39,12.0,300.36,298.18,300.36,298.38,298.18,298.51,302.95,299.18,299.04,299.32,501,Rain,moderate rain,10d,1659059973.0806067,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659157200,1659135945,1659179784,1659139920,1659184680,0.04,1009,72,296.73,5.84,170,7.72,89,0.87,7.79,11.7,302.3,299.65,302.66,300.23,300.33,300.69,306.6,302.97,303.09,304.0,501,Rain,moderate rain,10d,1659147044.3523412,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659243600,1659222345,1659266180,1659229080,1659273720,0.08,1008,73,296.39,5.47,162,7.39,98,0.56,0.42,1.68,301.52,300.0,302.04,300.42,300.64,300.2,305.02,303.39,303.65,303.0,500,Rain,light rain,10d,1659147044.3523412,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659330000,1659308744,1659352576,1659318120,1659362640,0.11,1007,70,296.91,4.54,181,6.29,72,0.94,6.2,11.04,302.76,300.23,302.76,300.57,301.61,300.23,307.26,304.09,305.55,302.97,501,Rain,moderate rain,10d,1659147044.3523412,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659416400,1659395143,1659438971,1659407100,1659451560,0.14,1006,69,296.31,4.65,183,6.37,97,0.94,5.04,11.44,302.43,299.9,302.43,300.4,300.98,300.39,306.3,303.13,303.74,303.65,500,Rain,light rain,10d,1659147044.3523412,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659502800,1659481542,1659525366,1659496080,1659540540,0.17,1008,69,295.83,4.27,184,4.48,100,0.94,1.87,6.3,301.73,299.61,301.96,300.39,300.77,300.23,304.82,302.91,303.33,302.87,500,Rain,light rain,10d,1659147044.3523412,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659589200,1659567939,1659611760,1659585180,0,0.21,1007,69,295.67,4.42,229,4.63,95,0.92,6.91,7.0,301.82,299.04,301.82,299.28,300.18,299.77,305.0,299.28,302.49,299.77,500,Rain,light rain,10d,1659147044.3523412,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659675600,1659654337,1659698153,1659674460,1659629580,0.25,1008,82,296.41,6.38,277,9.17,100,0.94,16.55,7.0,299.48,298.95,299.99,299.39,299.57,298.95,299.48,299.39,299.57,299.73,501,Rain,moderate rain,10d,1659147044.3523412,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659762000,1659740733,1659784546,1659763980,1659718920,0.28,1007,80,295.8,5.77,261,8.54,100,0.87,11.3,7.0,299.22,297.81,299.22,298.9,298.91,297.81,299.22,299.67,299.66,298.66,501,Rain,moderate rain,10d,1659147044.3523412,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659243600,1659222345,1659266180,1659229080,1659273720,0.08,1007,71,296.78,5.42,182,7.18,86,0.32,0.95,11.34,302.59,299.97,302.9,300.32,301.45,301.28,307.07,303.38,304.71,304.95,500,Rain,light rain,10d,1659233293.1006837,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659330000,1659308744,1659352576,1659318120,1659362640,0.11,1007,71,297.1,4.96,184,5.39,41,0.91,6.94,10.2,302.69,300.01,302.81,300.67,301.76,300.09,307.31,304.08,305.9,303.13,500,Rain,light rain,10d,1659233293.1006837,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659416400,1659395143,1659438971,1659407100,1659451560,0.14,1007,67,295.93,5.7,172,6.18,69,1.0,6.79,11.08,302.6,300.1,303.16,300.55,301.62,300.13,306.27,303.57,305.07,303.03,501,Rain,moderate rain,10d,1659233293.1006837,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659502800,1659481542,1659525366,1659496080,1659540540,0.17,1007,64,295.27,5.2,176,5.34,100,1.0,9.58,10.73,302.72,299.82,302.72,299.99,300.29,299.96,305.93,302.29,302.8,302.47,500,Rain,light rain,10d,1659233293.1006837,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659589200,1659567939,1659611760,1659585180,0,0.21,1008,73,295.75,4.5,219,6.07,90,1.0,12.73,10.87,300.8,298.92,300.99,298.92,299.58,299.34,303.51,299.8,299.58,299.34,501,Rain,moderate rain,10d,1659233293.1006837,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659675600,1659654337,1659698153,1659674460,1659629580,0.25,1008,92,296.58,7.95,276,11.7,100,1.0,34.14,11.0,297.81,296.98,298.4,297.95,296.98,298.4,298.73,298.65,297.66,299.28,501,Rain,moderate rain,10d,1659233293.1006837,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659762000,1659740733,1659784546,1659763980,1659718920,0.28,1007,84,296.44,5.62,276,8.11,100,0.68,12.14,11.0,299.19,297.77,299.58,298.55,298.68,298.25,299.19,299.31,299.43,299.09,501,Rain,moderate rain,10d,1659233293.1006837,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659848400,1659827129,1659870938,1659853740,1659808500,0.31,1007,71,295.65,5.42,148,7.27,89,0.83,4.34,11.0,301.22,298.03,301.3,299.93,299.99,298.59,304.09,302.41,302.37,299.38,500,Rain,light rain,10d,1659233293.1006837,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659330000,1659308744,1659352576,1659318120,1659362640,0.11,1007,75,297.16,3.97,188,4.7,88,0.95,6.75,11.48,302.04,299.68,302.43,300.64,301.31,300.33,306.57,304.13,305.17,303.94,500,Rain,light rain,10d,1659318798.0115662,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659416400,1659395143,1659438971,1659407100,1659451560,0.14,1008,66,295.75,4.36,165,5.28,94,1.0,8.85,10.57,302.7,300.09,302.75,300.38,301.44,300.09,306.28,303.2,305.0,302.85,501,Rain,moderate rain,10d,1659318798.0115662,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659502800,1659481542,1659525366,1659496080,1659540540,0.17,1009,66,295.17,4.49,158,4.35,100,1.0,4.89,6.91,301.96,299.56,302.0,299.98,300.05,299.56,304.79,302.19,302.33,299.56,501,Rain,moderate rain,10d,1659318798.0115662,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659589200,1659567939,1659611760,1659585180,0,0.21,1008,68,295.43,3.44,209,3.31,100,0.93,6.05,10.88,301.79,298.62,301.79,300.2,300.5,299.08,304.78,302.53,302.92,299.87,500,Rain,light rain,10d,1659318798.0115662,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659675600,1659654337,1659698153,1659674460,1659629580,0.25,1008,74,296.07,3.81,255,4.01,100,1.0,11.27,8.55,300.8,298.71,300.82,299.76,299.93,299.04,303.63,299.76,302.25,299.8,501,Rain,moderate rain,10d,1659318798.0115662,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659762000,1659740733,1659784546,1659763980,1659718920,0.28,1008,82,296.3,5.86,271,6.99,100,1.0,27.09,9.0,299.49,297.67,299.77,297.67,298.39,298.6,299.49,298.58,299.22,299.39,501,Rain,moderate rain,10d,1659318798.0115662,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659848400,1659827129,1659870938,1659853740,1659808500,0.31,1008,75,295.63,4.98,210,6.58,100,1.0,15.41,9.0,300.14,297.45,300.19,299.26,299.12,298.27,302.41,299.26,299.12,299.03,502,Rain,heavy intensity rain,10d,1659318798.0115662,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659934800,1659913525,1659957329,1659943860,1659898380,0.35,1008,72,296.35,4.24,185,4.31,87,0.8,2.93,9.0,301.61,299.19,301.64,300.07,300.42,299.5,305.05,302.54,303.07,299.5,500,Rain,light rain,10d,1659318798.0115662,Singapore
1.3521,103.8198,Asia/Singapore,28800,1659416400,1659395143,1659438971,1659407100,1659451560,0.14,1008,70,296.5,3.96,182,4.97,82,1.0,7.35,10.92,302.54,299.62,302.84,300.38,301.38,300.6,306.75,303.41,305.02,304.29,501,Rain,moderate rain,10d,1659405132.0407364,Singapore
